Product_Number,DateTime,date,demand_T,demand_last_year,Temperature,Humidity,DoW,date_dt,dow_num,month,weekofmonth,lag_1,lag_7,roll_3_mean,roll_7_mean,product_id
Product_95,2022-05-07 06:33:00,2022-05-07,155,0,25.00492634315425,41.422474003466206,Saturday,2022-05-07,5,5,2,170.0,121.0,155.33333333333334,149.0,17
Product_95,2022-05-08 06:39:00,2022-05-08,162,74,24.35029424491562,35.9906101254868,Sunday,2022-05-08,6,5,2,155.0,156.0,157.66666666666666,153.85714285714286,17
Product_95,2022-05-09 16:26:00,2022-05-09,134,109,22.51669120831529,33.2242442615851,Monday,2022-05-09,0,5,3,162.0,152.0,162.33333333333334,154.71428571428572,17
Product_95,2022-05-10 15:38:00,2022-05-10,148,109,22.93383847155884,27.198297872340422,Tuesday,2022-05-10,1,5,3,134.0,148.0,150.33333333333334,152.14285714285714,17
Product_95,2022-05-11 07:04:00,2022-05-11,148,109,24.00888454861111,34.066423611111105,Wednesday,2022-05-11,2,5,3,148.0,148.0,148.0,152.14285714285714,17
Product_96,2022-02-02 06:29:00,2022-02-02,107,0,9.003850932,24.23149068,Wednesday,2022-02-02,2,2,1,107.0,180.0,107.0,115.14285714285714,18
Product_96,2022-02-03 06:31:00,2022-02-03,107,0,9.169761905,18.76190476,Thursday,2022-02-03,3,2,1,107.0,121.0,107.0,104.71428571428571,18
Product_96,2022-02-04 06:33:00,2022-02-04,107,0,13.86566667,11.53,Friday,2022-02-04,4,2,1,107.0,84.0,107.0,102.71428571428571,18
Product_96,2022-02-05 06:35:00,2022-02-05,107,0,13.41,14.03086957,Saturday,2022-02-05,5,2,1,107.0,100.0,107.0,106.0,18
Product_96,2022-02-06 06:33:00,2022-02-06,107,0,10.74317992,15.46050209,Sunday,2022-02-06,6,2,1,107.0,107.0,107.0,107.0,18
Product_96,2022-02-07 15:38:00,2022-02-07,107,0,8.561219512,22.85243902,Monday,2022-02-07,0,2,2,107.0,107.0,107.0,107.0,18
Product_96,2022-02-08 06:28:00,2022-02-08,107,0,13.43014085,12.98084507,Tuesday,2022-02-08,1,2,2,107.0,107.0,107.0,107.0,18
Product_96,2022-02-09 12:58:00,2022-02-09,127,0,8.872222222,23.94111111,Wednesday,2022-02-09,2,2,2,107.0,107.0,107.0,107.0,18
Product_96,2022-02-10 18:00:00,2022-02-10,131,0,14.10637367,28.37485424,Thursday,2022-02-10,3,2,2,127.0,107.0,113.66666666666667,109.85714285714286,18
Product_96,2022-02-11 11:58:00,2022-02-11,125,112,12.86730769,19.14115385,Friday,2022-02-11,4,2,2,131.0,107.0,121.66666666666667,113.28571428571429,18
Product_96,2022-02-12 17:34:00,2022-02-12,125,118,12.16421053,30.45789474,Saturday,2022-02-12,5,2,2,125.0,107.0,127.66666666666667,115.85714285714286,18
Product_96,2022-02-14 07:08:00,2022-02-14,160,176,15.194,37.7588,Monday,2022-02-14,0,2,3,125.0,107.0,127.0,118.42857142857143,18
Product_96,2022-02-15 08:35:00,2022-02-15,0,147,16.93821429,23.9175,Tuesday,2022-02-15,1,2,3,160.0,107.0,136.66666666666666,126.0,18
Product_96,2022-02-16 07:03:00,2022-02-16,0,147,12.67357143,13.08071429,Wednesday,2022-02-16,2,2,3,0.0,107.0,95.0,110.71428571428571,18
Product_96,2022-02-17 16:30:00,2022-02-17,146,0,10.44060606,12.1330303,Thursday,2022-02-17,3,2,3,0.0,127.0,53.333333333333336,95.42857142857143,18
Product_96,2022-02-18 10:29:00,2022-02-18,123,0,12.20880499,19.34153389,Friday,2022-02-18,4,2,3,146.0,131.0,48.666666666666664,98.14285714285714,18
Product_96,2022-02-19 18:34:00,2022-02-19,153,0,13.72509434,27.18867925,Saturday,2022-02-19,5,2,3,123.0,125.0,89.66666666666667,97.0,18
Product_96,2022-02-20 17:32:00,2022-02-20,181,139,10.45040816,20.37428571,Sunday,2022-02-20,6,2,3,153.0,125.0,140.66666666666666,101.0,18
Product_96,2022-02-21 15:05:00,2022-02-21,151,99,8.996181818,11.62236364,Monday,2022-02-21,0,2,4,181.0,160.0,152.33333333333334,109.0,18
Product_96,2022-02-22 07:05:00,2022-02-22,151,99,14.53931507,15.87356164,Tuesday,2022-02-22,1,2,4,151.0,0.0,161.66666666666666,107.71428571428571,18
Product_96,2022-02-23 06:29:00,2022-02-23,151,99,11.64701493,16.43373134,Wednesday,2022-02-23,2,2,4,151.0,0.0,161.0,129.28571428571428,18
Product_96,2022-02-24 06:28:00,2022-02-24,151,99,10.90306122,12.60530612,Thursday,2022-02-24,3,2,4,151.0,146.0,151.0,150.85714285714286,18
Product_96,2022-02-25 11:34:00,2022-02-25,127,0,13.66616438,12.7109589,Friday,2022-02-25,4,2,4,151.0,123.0,151.0,151.57142857142858,18
Product_96,2022-02-26 12:38:00,2022-02-26,131,136,14.05785714,20.79178571,Saturday,2022-02-26,5,2,4,127.0,153.0,143.0,152.14285714285714,18
Product_96,2022-02-27 16:30:00,2022-02-27,106,119,16.35078947,25.96671053,Sunday,2022-02-27,6,2,4,131.0,181.0,136.33333333333334,149.0,18
Product_96,2022-02-28 15:34:00,2022-02-28,102,115,12.18428571,21.08571429,Monday,2022-02-28,0,2,5,106.0,151.0,121.33333333333333,138.28571428571428,18
Product_96,2022-03-01 07:42:00,2022-03-01,108,86,16.41755319,19.47382979,Tuesday,2022-03-01,1,3,1,102.0,151.0,113.0,131.28571428571428,18
Product_96,2022-03-02 06:36:00,2022-03-02,108,86,15.53977778,26.71933333,Wednesday,2022-03-02,2,3,1,108.0,151.0,105.33333333333333,125.14285714285714,18
Product_96,2022-03-03 16:38:00,2022-03-03,150,0,16.33257143,19.11628571,Thursday,2022-03-03,3,3,1,108.0,151.0,106.0,119.0,18
Product_96,2022-03-04 15:57:00,2022-03-04,135,0,15.47233333,24.22916667,Friday,2022-03-04,4,3,1,150.0,127.0,122.0,118.85714285714286,18
Product_96,2022-03-05 16:01:00,2022-03-05,102,68,19.718,30.57,Saturday,2022-03-05,5,3,1,135.0,131.0,131.0,120.0,18
Product_96,2022-03-06 15:01:00,2022-03-06,99,78,14.54181818,13.35,Sunday,2022-03-06,6,3,1,102.0,106.0,129.0,115.85714285714286,18
Product_96,2022-03-07 16:03:00,2022-03-07,98,83,12.49631579,21.79947368,Monday,2022-03-07,0,3,2,99.0,102.0,112.0,114.85714285714286,18
Product_96,2022-03-08 07:08:00,2022-03-08,98,83,15.33172414,28.03034483,Tuesday,2022-03-08,1,3,2,98.0,108.0,99.66666666666667,114.28571428571429,18
Product_96,2022-03-09 06:33:00,2022-03-09,98,83,16.68,21.752,Wednesday,2022-03-09,2,3,2,98.0,108.0,98.33333333333333,112.85714285714286,18
Product_96,2022-03-10 17:29:00,2022-03-10,78,0,15.80965789,36.52771053,Thursday,2022-03-10,3,3,2,98.0,150.0,98.0,111.42857142857143,18
Product_96,2022-03-11 06:33:00,2022-03-11,76,0,19.02594855,30.04318328,Friday,2022-03-11,4,3,2,78.0,135.0,91.33333333333333,101.14285714285714,18
Product_96,2022-03-12 06:39:00,2022-03-12,96,141,19.509,42.867,Saturday,2022-03-12,5,3,2,76.0,102.0,84.0,92.71428571428571,18
Product_96,2022-03-13 16:26:00,2022-03-13,92,118,20.76761905,50.01571429,Sunday,2022-03-13,6,3,2,96.0,99.0,83.33333333333333,91.85714285714286,18
Product_96,2022-03-14 07:03:00,2022-03-14,130,0,26.57186957,38.8723913,Monday,2022-03-14,0,3,3,92.0,98.0,88.0,90.85714285714286,18
Product_96,2022-03-24 18:30:00,2022-03-24,180,152,18.077916666666667,29.488958333333333,Thursday,2022-03-24,3,3,4,130.0,98.0,106.0,95.42857142857143,18
Product_96,2022-03-25 17:30:00,2022-03-25,121,0,18.93392681838465,30.314096385542168,Friday,2022-03-25,4,3,4,180.0,98.0,134.0,107.14285714285714,18
Product_96,2022-03-26 16:33:00,2022-03-26,84,171,22.7125,44.781,Saturday,2022-03-26,5,3,4,121.0,78.0,143.66666666666666,110.42857142857143,18
Product_96,2022-03-27 17:06:00,2022-03-27,100,191,22.076666666666668,37.06,Sunday,2022-03-27,6,3,4,84.0,76.0,128.33333333333334,111.28571428571429,18
Product_96,2022-03-28 06:32:00,2022-03-28,107,0,19.345116279069767,22.69581395348837,Monday,2022-03-28,0,3,5,100.0,96.0,101.66666666666667,114.71428571428571,18
Product_96,2022-03-29 07:13:00,2022-03-29,107,0,19.264869029275808,26.678520801232665,Tuesday,2022-03-29,1,3,5,107.0,92.0,97.0,116.28571428571429,18
Product_96,2022-03-30 06:30:00,2022-03-30,107,0,20.488076923076925,29.026538461538458,Wednesday,2022-03-30,2,3,5,107.0,130.0,104.66666666666667,118.42857142857143,18
Product_96,2022-03-31 06:29:00,2022-03-31,107,0,24.5975641025641,43.14782051282051,Thursday,2022-03-31,3,3,5,107.0,180.0,107.0,115.14285714285714,18
Product_96,2022-04-01 06:31:00,2022-04-01,107,0,19.2385,32.25075,Friday,2022-04-01,4,4,1,107.0,121.0,107.0,104.71428571428571,18
Product_96,2022-04-02 06:33:00,2022-04-02,107,0,27.51234042553192,1021.615319148936,Saturday,2022-04-02,5,4,1,107.0,84.0,107.0,102.71428571428571,18
Product_96,2022-04-03 06:35:00,2022-04-03,107,0,18.52578947368421,31.69815789473684,Sunday,2022-04-03,6,4,1,107.0,100.0,107.0,106.0,18
Product_96,2022-04-04 06:33:00,2022-04-04,107,0,17.395576923076923,37.58807692307692,Monday,2022-04-04,0,4,2,107.0,107.0,107.0,107.0,18
Product_96,2022-04-05 15:38:00,2022-04-05,107,0,21.54230769230769,29.184615384615384,Tuesday,2022-04-05,1,4,2,107.0,107.0,107.0,107.0,18
Product_96,2022-04-06 06:28:00,2022-04-06,107,0,23.31573120494336,23.293002059732235,Wednesday,2022-04-06,2,4,2,107.0,107.0,107.0,107.0,18
Product_96,2022-04-07 12:58:00,2022-04-07,127,0,22.20712784588441,24.05949211908932,Thursday,2022-04-07,3,4,2,107.0,107.0,107.0,107.0,18
Product_96,2022-04-08 18:00:00,2022-04-08,131,0,22.86332020997376,23.87544619422572,Friday,2022-04-08,4,4,2,127.0,107.0,113.66666666666667,109.85714285714286,18
Product_96,2022-04-09 11:58:00,2022-04-09,125,112,23.05534521158129,31.030677060133627,Saturday,2022-04-09,5,4,2,131.0,107.0,121.66666666666667,113.28571428571429,18
Product_96,2022-04-10 17:34:00,2022-04-10,125,118,23.84151761517615,28.932168021680216,Sunday,2022-04-10,6,4,2,125.0,107.0,127.66666666666667,115.85714285714286,18
Product_96,2022-04-12 07:08:00,2022-04-12,160,176,24.04711317418214,46.974902740937225,Tuesday,2022-04-12,1,4,3,125.0,107.0,127.0,118.42857142857143,18
Product_96,2022-04-13 08:35:00,2022-04-13,0,147,25.927187362878456,44.35292233435717,Wednesday,2022-04-13,2,4,3,160.0,107.0,136.66666666666666,126.0,18
Product_96,2022-04-14 07:03:00,2022-04-14,0,147,21.62528200537153,37.15836168307968,Thursday,2022-04-14,3,4,3,0.0,107.0,95.0,110.71428571428571,18
Product_96,2022-04-15 16:30:00,2022-04-15,146,0,20.67440052128584,34.83207211120765,Friday,2022-04-15,4,4,3,0.0,127.0,53.333333333333336,95.42857142857143,18
Product_96,2022-04-16 10:29:00,2022-04-16,123,0,22.07950980392157,25.89735294117647,Saturday,2022-04-16,5,4,3,146.0,131.0,48.666666666666664,98.14285714285714,18
Product_96,2022-04-17 18:34:00,2022-04-17,153,0,19.585171755725188,32.27125954198473,Sunday,2022-04-17,6,4,3,123.0,125.0,89.66666666666667,97.0,18
Product_96,2022-04-18 17:32:00,2022-04-18,181,139,20.38785553047404,26.115756207674945,Monday,2022-04-18,0,4,4,153.0,125.0,140.66666666666666,101.0,18
Product_96,2022-04-19 15:05:00,2022-04-19,151,99,24.445833333333336,22.118125000000003,Tuesday,2022-04-19,1,4,4,181.0,160.0,152.33333333333334,109.0,18
Product_96,2022-04-20 07:05:00,2022-04-20,151,99,22.118696219035204,22.47946544980444,Wednesday,2022-04-20,2,4,4,151.0,0.0,161.66666666666666,107.71428571428571,18
Product_96,2022-04-21 06:29:00,2022-04-21,151,99,23.693998265394622,23.10624891587164,Thursday,2022-04-21,3,4,4,151.0,0.0,161.0,129.28571428571428,18
Product_96,2022-04-22 06:28:00,2022-04-22,151,99,20.91,42.03,Friday,2022-04-22,4,4,4,151.0,146.0,151.0,150.85714285714286,18
Product_96,2022-04-23 11:34:00,2022-04-23,127,0,24.4842132639792,40.82117035110533,Saturday,2022-04-23,5,4,4,151.0,123.0,151.0,151.57142857142858,18
Product_96,2022-04-24 12:38:00,2022-04-24,131,136,21.63182409012132,39.84149480069324,Sunday,2022-04-24,6,4,4,127.0,153.0,143.0,152.14285714285714,18
Product_96,2022-04-25 16:30:00,2022-04-25,106,119,22.888778260869564,48.475965217391305,Monday,2022-04-25,0,4,5,131.0,181.0,136.33333333333334,149.0,18
Product_96,2022-04-26 15:34:00,2022-04-26,102,115,27.59588184187663,46.71308861859253,Tuesday,2022-04-26,1,4,5,106.0,151.0,121.33333333333333,138.28571428571428,18
Product_96,2022-04-27 07:42:00,2022-04-27,108,86,25.994268980477223,50.01444251626898,Wednesday,2022-04-27,2,4,5,102.0,151.0,113.0,131.28571428571428,18
Product_96,2022-04-28 06:36:00,2022-04-28,108,86,23.621786179921774,39.83860495436767,Thursday,2022-04-28,3,4,5,108.0,151.0,105.33333333333333,125.14285714285714,18
Product_96,2022-04-29 16:38:00,2022-04-29,150,0,25.10683817062445,34.70689973614776,Friday,2022-04-29,4,4,5,108.0,151.0,106.0,119.0,18
Product_96,2022-04-30 15:57:00,2022-04-30,135,0,23.21602692140686,37.26727746417716,Saturday,2022-04-30,5,4,5,150.0,127.0,122.0,118.85714285714286,18
Product_96,2022-05-01 16:01:00,2022-05-01,102,68,22.293566160520605,40.38777006507592,Sunday,2022-05-01,6,5,1,135.0,131.0,131.0,120.0,18
Product_96,2022-05-02 15:01:00,2022-05-02,99,78,19.5439305856833,34.848841648590025,Monday,2022-05-02,0,5,2,102.0,106.0,129.0,115.85714285714286,18
Product_96,2022-05-03 16:03:00,2022-05-03,98,83,20.630825010855407,39.65812418584455,Tuesday,2022-05-03,1,5,2,99.0,102.0,112.0,114.85714285714286,18
Product_96,2022-05-04 07:08:00,2022-05-04,98,83,21.66312201476336,36.523156752062526,Wednesday,2022-05-04,2,5,2,98.0,108.0,99.66666666666667,114.28571428571429,18
Product_96,2022-05-05 06:33:00,2022-05-05,98,83,21.516258177060617,38.73730484081989,Thursday,2022-05-05,3,5,2,98.0,108.0,98.33333333333333,112.85714285714286,18
Product_96,2022-05-06 17:29:00,2022-05-06,78,0,23.332711496746203,38.916793926247294,Friday,2022-05-06,4,5,2,98.0,150.0,98.0,111.42857142857143,18
Product_96,2022-05-07 06:33:00,2022-05-07,76,0,25.00492634315425,41.422474003466206,Saturday,2022-05-07,5,5,2,78.0,135.0,91.33333333333333,101.14285714285714,18
Product_96,2022-05-08 06:39:00,2022-05-08,96,141,24.35029424491562,35.9906101254868,Sunday,2022-05-08,6,5,2,76.0,102.0,84.0,92.71428571428571,18
Product_96,2022-05-09 16:26:00,2022-05-09,92,118,22.51669120831529,33.2242442615851,Monday,2022-05-09,0,5,3,96.0,99.0,83.33333333333333,91.85714285714286,18
Product_96,2022-05-10 15:38:00,2022-05-10,91,122,22.93383847155884,27.198297872340422,Tuesday,2022-05-10,1,5,3,92.0,98.0,88.0,90.85714285714286,18
Product_96,2022-05-11 07:04:00,2022-05-11,91,122,24.00888454861111,34.066423611111105,Wednesday,2022-05-11,2,5,3,91.0,98.0,93.0,89.85714285714286,18
Product_97,2022-02-02 06:29:00,2022-02-02,42,0,9.003850932,24.23149068,Wednesday,2022-02-02,2,2,1,42.0,36.0,42.0,42.0,19
Product_97,2022-02-03 06:31:00,2022-02-03,42,0,9.169761905,18.76190476,Thursday,2022-02-03,3,2,1,42.0,23.0,42.0,42.857142857142854,19
Product_97,2022-02-04 06:33:00,2022-02-04,42,0,13.86566667,11.53,Friday,2022-02-04,4,2,1,42.0,61.0,42.0,45.57142857142857,19
Product_97,2022-02-05 06:35:00,2022-02-05,42,0,13.41,14.03086957,Saturday,2022-02-05,5,2,1,42.0,48.0,42.0,42.857142857142854,19
Product_97,2022-02-06 06:33:00,2022-02-06,42,0,10.74317992,15.46050209,Sunday,2022-02-06,6,2,1,42.0,42.0,42.0,42.0,19
Product_97,2022-02-07 15:38:00,2022-02-07,42,0,8.561219512,22.85243902,Monday,2022-02-07,0,2,2,42.0,42.0,42.0,42.0,19
Product_97,2022-02-08 06:28:00,2022-02-08,42,0,13.43014085,12.98084507,Tuesday,2022-02-08,1,2,2,42.0,42.0,42.0,42.0,19
Product_97,2022-02-09 12:58:00,2022-02-09,94,0,8.872222222,23.94111111,Wednesday,2022-02-09,2,2,2,42.0,42.0,42.0,42.0,19
Product_97,2022-02-10 18:00:00,2022-02-10,70,0,14.10637367,28.37485424,Thursday,2022-02-10,3,2,2,94.0,42.0,59.333333333333336,49.42857142857143,19
Product_97,2022-02-11 11:58:00,2022-02-11,42,51,12.86730769,19.14115385,Friday,2022-02-11,4,2,2,70.0,42.0,68.66666666666667,53.42857142857143,19
Product_97,2022-02-12 17:34:00,2022-02-12,25,54,12.16421053,30.45789474,Saturday,2022-02-12,5,2,2,42.0,42.0,68.66666666666667,53.42857142857143,19
Product_97,2022-02-14 07:08:00,2022-02-14,27,38,15.194,37.7588,Monday,2022-02-14,0,2,3,25.0,42.0,45.666666666666664,51.0,19
Product_97,2022-02-15 08:35:00,2022-02-15,0,38,16.93821429,23.9175,Tuesday,2022-02-15,1,2,3,27.0,42.0,31.333333333333332,48.857142857142854,19
Product_97,2022-02-16 07:03:00,2022-02-16,0,38,12.67357143,13.08071429,Wednesday,2022-02-16,2,2,3,0.0,42.0,17.333333333333332,42.857142857142854,19
Product_97,2022-02-17 16:30:00,2022-02-17,41,0,10.44060606,12.1330303,Thursday,2022-02-17,3,2,3,0.0,94.0,9.0,36.857142857142854,19
Product_97,2022-02-18 10:29:00,2022-02-18,60,0,12.20880499,19.34153389,Friday,2022-02-18,4,2,3,41.0,70.0,13.666666666666666,29.285714285714285,19
Product_97,2022-02-19 18:34:00,2022-02-19,57,0,13.72509434,27.18867925,Saturday,2022-02-19,5,2,3,60.0,42.0,33.666666666666664,27.857142857142858,19
Product_97,2022-02-20 17:32:00,2022-02-20,31,41,10.45040816,20.37428571,Sunday,2022-02-20,6,2,3,57.0,25.0,52.666666666666664,30.0,19
Product_97,2022-02-21 15:05:00,2022-02-21,41,34,8.996181818,11.62236364,Monday,2022-02-21,0,2,4,31.0,27.0,49.333333333333336,30.857142857142858,19
Product_97,2022-02-22 07:05:00,2022-02-22,41,34,14.53931507,15.87356164,Tuesday,2022-02-22,1,2,4,41.0,0.0,43.0,32.857142857142854,19
Product_97,2022-02-23 06:29:00,2022-02-23,41,34,11.64701493,16.43373134,Wednesday,2022-02-23,2,2,4,41.0,0.0,37.666666666666664,38.714285714285715,19
Product_97,2022-02-24 06:28:00,2022-02-24,41,34,10.90306122,12.60530612,Thursday,2022-02-24,3,2,4,41.0,41.0,41.0,44.57142857142857,19
Product_97,2022-02-25 11:34:00,2022-02-25,32,0,13.66616438,12.7109589,Friday,2022-02-25,4,2,4,41.0,60.0,41.0,44.57142857142857,19
Product_97,2022-02-26 12:38:00,2022-02-26,32,18,14.05785714,20.79178571,Saturday,2022-02-26,5,2,4,32.0,57.0,38.0,40.57142857142857,19
Product_97,2022-02-27 16:30:00,2022-02-27,34,4,16.35078947,25.96671053,Sunday,2022-02-27,6,2,4,32.0,31.0,35.0,37.0,19
Product_97,2022-02-28 15:34:00,2022-02-28,38,0,12.18428571,21.08571429,Monday,2022-02-28,0,2,5,34.0,41.0,32.666666666666664,37.42857142857143,19
Product_97,2022-03-01 07:42:00,2022-03-01,31,0,16.41755319,19.47382979,Tuesday,2022-03-01,1,3,1,38.0,41.0,34.666666666666664,37.0,19
Product_97,2022-03-02 06:36:00,2022-03-02,31,0,15.53977778,26.71933333,Wednesday,2022-03-02,2,3,1,31.0,41.0,34.333333333333336,35.57142857142857,19
Product_97,2022-03-03 16:38:00,2022-03-03,25,0,16.33257143,19.11628571,Thursday,2022-03-03,3,3,1,31.0,41.0,33.333333333333336,34.142857142857146,19
Product_97,2022-03-04 15:57:00,2022-03-04,6,0,15.47233333,24.22916667,Friday,2022-03-04,4,3,1,25.0,32.0,29.0,31.857142857142858,19
Product_97,2022-03-05 16:01:00,2022-03-05,1,6,19.718,30.57,Saturday,2022-03-05,5,3,1,6.0,32.0,20.666666666666668,28.142857142857142,19
Product_97,2022-03-06 15:01:00,2022-03-06,0,4,14.54181818,13.35,Sunday,2022-03-06,6,3,1,1.0,34.0,10.666666666666666,23.714285714285715,19
Product_97,2022-03-07 16:03:00,2022-03-07,0,0,12.49631579,21.79947368,Monday,2022-03-07,0,3,2,0.0,38.0,2.3333333333333335,18.857142857142858,19
Product_97,2022-03-08 07:08:00,2022-03-08,0,0,15.33172414,28.03034483,Tuesday,2022-03-08,1,3,2,0.0,31.0,0.3333333333333333,13.428571428571429,19
Product_97,2022-03-09 06:33:00,2022-03-09,0,0,16.68,21.752,Wednesday,2022-03-09,2,3,2,0.0,31.0,0.0,9.0,19
Product_97,2022-03-10 17:29:00,2022-03-10,4,0,15.80965789,36.52771053,Thursday,2022-03-10,3,3,2,0.0,25.0,0.0,4.571428571428571,19
Product_97,2022-03-11 06:33:00,2022-03-11,3,0,19.02594855,30.04318328,Friday,2022-03-11,4,3,2,4.0,6.0,1.3333333333333333,1.5714285714285714,19
Product_97,2022-03-12 06:39:00,2022-03-12,0,50,19.509,42.867,Saturday,2022-03-12,5,3,2,3.0,1.0,2.3333333333333335,1.1428571428571428,19
Product_97,2022-03-13 16:26:00,2022-03-13,0,39,20.76761905,50.01571429,Sunday,2022-03-13,6,3,2,0.0,0.0,2.3333333333333335,1.0,19
Product_97,2022-03-14 07:03:00,2022-03-14,56,0,26.57186957,38.8723913,Monday,2022-03-14,0,3,3,0.0,0.0,1.0,1.0,19
Product_97,2022-03-24 18:30:00,2022-03-24,36,48,18.077916666666667,29.488958333333333,Thursday,2022-03-24,3,3,4,56.0,0.0,18.666666666666668,9.0,19
Product_97,2022-03-25 17:30:00,2022-03-25,23,0,18.93392681838465,30.314096385542168,Friday,2022-03-25,4,3,4,36.0,0.0,30.666666666666668,14.142857142857142,19
Product_97,2022-03-26 16:33:00,2022-03-26,61,28,22.7125,44.781,Saturday,2022-03-26,5,3,4,23.0,4.0,38.333333333333336,17.428571428571427,19
Product_97,2022-03-27 17:06:00,2022-03-27,48,3,22.076666666666668,37.06,Sunday,2022-03-27,6,3,4,61.0,3.0,40.0,25.571428571428573,19
Product_97,2022-03-28 06:32:00,2022-03-28,42,0,19.345116279069767,22.69581395348837,Monday,2022-03-28,0,3,5,48.0,0.0,44.0,32.0,19
Product_97,2022-03-29 07:13:00,2022-03-29,42,0,19.264869029275808,26.678520801232665,Tuesday,2022-03-29,1,3,5,42.0,0.0,50.333333333333336,38.0,19
Product_97,2022-03-30 06:30:00,2022-03-30,42,0,20.488076923076925,29.026538461538458,Wednesday,2022-03-30,2,3,5,42.0,56.0,44.0,44.0,19
Product_97,2022-03-31 06:29:00,2022-03-31,42,0,24.5975641025641,43.14782051282051,Thursday,2022-03-31,3,3,5,42.0,36.0,42.0,42.0,19
Product_97,2022-04-01 06:31:00,2022-04-01,42,0,19.2385,32.25075,Friday,2022-04-01,4,4,1,42.0,23.0,42.0,42.857142857142854,19
Product_97,2022-04-02 06:33:00,2022-04-02,42,0,27.51234042553192,1021.615319148936,Saturday,2022-04-02,5,4,1,42.0,61.0,42.0,45.57142857142857,19
Product_97,2022-04-03 06:35:00,2022-04-03,42,0,18.52578947368421,31.69815789473684,Sunday,2022-04-03,6,4,1,42.0,48.0,42.0,42.857142857142854,19
Product_97,2022-04-04 06:33:00,2022-04-04,42,0,17.395576923076923,37.58807692307692,Monday,2022-04-04,0,4,2,42.0,42.0,42.0,42.0,19
Product_97,2022-04-05 15:38:00,2022-04-05,42,0,21.54230769230769,29.184615384615384,Tuesday,2022-04-05,1,4,2,42.0,42.0,42.0,42.0,19
Product_97,2022-04-06 06:28:00,2022-04-06,42,0,23.31573120494336,23.293002059732235,Wednesday,2022-04-06,2,4,2,42.0,42.0,42.0,42.0,19
Product_97,2022-04-07 12:58:00,2022-04-07,94,0,22.20712784588441,24.05949211908932,Thursday,2022-04-07,3,4,2,42.0,42.0,42.0,42.0,19
Product_97,2022-04-08 18:00:00,2022-04-08,70,0,22.86332020997376,23.87544619422572,Friday,2022-04-08,4,4,2,94.0,42.0,59.333333333333336,49.42857142857143,19
Product_97,2022-04-09 11:58:00,2022-04-09,42,51,23.05534521158129,31.030677060133627,Saturday,2022-04-09,5,4,2,70.0,42.0,68.66666666666667,53.42857142857143,19
Product_97,2022-04-10 17:34:00,2022-04-10,25,54,23.84151761517615,28.932168021680216,Sunday,2022-04-10,6,4,2,42.0,42.0,68.66666666666667,53.42857142857143,19
Product_97,2022-04-12 07:08:00,2022-04-12,27,38,24.04711317418214,46.974902740937225,Tuesday,2022-04-12,1,4,3,25.0,42.0,45.666666666666664,51.0,19
Product_97,2022-04-13 08:35:00,2022-04-13,0,38,25.927187362878456,44.35292233435717,Wednesday,2022-04-13,2,4,3,27.0,42.0,31.333333333333332,48.857142857142854,19
Product_97,2022-04-14 07:03:00,2022-04-14,0,38,21.62528200537153,37.15836168307968,Thursday,2022-04-14,3,4,3,0.0,42.0,17.333333333333332,42.857142857142854,19
Product_97,2022-04-15 16:30:00,2022-04-15,41,0,20.67440052128584,34.83207211120765,Friday,2022-04-15,4,4,3,0.0,94.0,9.0,36.857142857142854,19
Product_97,2022-04-16 10:29:00,2022-04-16,60,0,22.07950980392157,25.89735294117647,Saturday,2022-04-16,5,4,3,41.0,70.0,13.666666666666666,29.285714285714285,19
Product_97,2022-04-17 18:34:00,2022-04-17,57,0,19.585171755725188,32.27125954198473,Sunday,2022-04-17,6,4,3,60.0,42.0,33.666666666666664,27.857142857142858,19
Product_97,2022-04-18 17:32:00,2022-04-18,31,41,20.38785553047404,26.115756207674945,Monday,2022-04-18,0,4,4,57.0,25.0,52.666666666666664,30.0,19
Product_97,2022-04-19 15:05:00,2022-04-19,41,34,24.445833333333336,22.118125000000003,Tuesday,2022-04-19,1,4,4,31.0,27.0,49.333333333333336,30.857142857142858,19
Product_97,2022-04-20 07:05:00,2022-04-20,41,34,22.118696219035204,22.47946544980444,Wednesday,2022-04-20,2,4,4,41.0,0.0,43.0,32.857142857142854,19
Product_97,2022-04-21 06:29:00,2022-04-21,41,34,23.693998265394622,23.10624891587164,Thursday,2022-04-21,3,4,4,41.0,0.0,37.666666666666664,38.714285714285715,19
Product_97,2022-04-22 06:28:00,2022-04-22,41,34,20.91,42.03,Friday,2022-04-22,4,4,4,41.0,41.0,41.0,44.57142857142857,19
Product_97,2022-04-23 11:34:00,2022-04-23,32,0,24.4842132639792,40.82117035110533,Saturday,2022-04-23,5,4,4,41.0,60.0,41.0,44.57142857142857,19
Product_97,2022-04-24 12:38:00,2022-04-24,32,18,21.63182409012132,39.84149480069324,Sunday,2022-04-24,6,4,4,32.0,57.0,38.0,40.57142857142857,19
Product_97,2022-04-25 16:30:00,2022-04-25,34,4,22.888778260869564,48.475965217391305,Monday,2022-04-25,0,4,5,32.0,31.0,35.0,37.0,19
Product_97,2022-04-26 15:34:00,2022-04-26,38,0,27.59588184187663,46.71308861859253,Tuesday,2022-04-26,1,4,5,34.0,41.0,32.666666666666664,37.42857142857143,19
