Product_Number,T일 예정 수주량,T+1일 예정 수주량,T+2일 예정 수주량,T+3일 예정 수주량,T+4일 예정 수주량,작년 T일 예정 수주량,작년 T+1일 예정 수주량,작년 T+2일 예정 수주량,작년 T+3일 예정 수주량,작년 T+4일 예정 수주량,Date,Temperature,Humidity
Product_a0,106,608,720,0,480,480,480,480,480,0,2022-03-27,22.077,37.06
Product_a0,684,720,0,0,0,0,0,0,0,0,2022-03-28,19.345,22.696
Product_a0,684,720,0,0,0,0,0,0,0,0,2022-03-29,19.265,26.679
Product_a0,684,720,0,0,0,0,0,0,0,0,2022-03-30,20.488,29.027
Product_a0,684,720,0,0,0,0,0,0,0,0,2022-03-31,24.598,43.148
Product_a0,684,720,0,0,0,0,0,0,0,0,2022-04-01,19.238,32.251
Product_a0,684,720,0,0,0,0,0,0,0,0,2022-04-03,18.526,31.698
Product_a0,684,720,0,0,0,0,0,0,0,0,2022-04-04,17.396,37.588
Product_a0,684,720,0,0,0,0,0,0,0,0,2022-04-05,21.542,29.185
Product_a0,684,720,0,0,0,0,0,0,0,0,2022-04-06,23.316,23.293
Product_a0,536,480,480,480,0,0,0,0,0,0,2022-04-07,22.207,24.059
Product_a0,498,480,480,496,0,0,496,496,496,496,2022-04-08,22.863,23.875
Product_a0,498,480,496,0,0,496,496,496,496,496,2022-04-09,23.055,31.031
Product_a0,490,496,0,0,496,496,496,496,496,0,2022-04-10,23.842,28.932
Product_a0,522,0,0,496,496,496,496,496,0,0,2022-04-12,24.047,46.975
Product_a0,0,0,538,496,496,496,496,0,0,0,2022-04-13,25.927,44.353
Product_a0,0,0,538,496,496,496,496,0,0,0,2022-04-14,21.625,37.158
Product_a0,538,496,496,496,496,0,0,0,544,544,2022-04-15,20.674,34.832
Product_a0,526,496,496,496,496,0,0,544,544,544,2022-04-16,22.08,25.897
Product_a0,544,496,496,496,0,0,544,544,544,544,2022-04-17,19.585,32.271
Product_a0,552,496,496,0,0,544,544,544,544,0,2022-04-18,20.388,26.116
Product_a0,550,496,0,0,544,544,544,544,0,0,2022-04-19,24.446,22.118
Product_a0,550,496,0,0,544,544,544,544,0,0,2022-04-20,22.119,22.479
Product_a0,550,496,0,0,544,544,544,544,0,0,2022-04-21,23.694,23.106
Product_a0,550,496,0,0,544,544,544,544,0,0,2022-04-22,20.91,42.03
Product_a0,616,544,544,544,0,0,544,544,544,544,2022-04-23,24.484,40.821
Product_a0,610,544,544,544,0,544,544,544,544,544,2022-04-24,21.632,39.841
Product_a0,620,544,544,0,544,544,544,544,544,0,2022-04-25,22.889,48.476
Product_a0,608,544,0,544,544,544,544,544,0,0,2022-04-26,27.596,46.713
Product_a0,618,0,544,544,544,544,544,0,0,544,2022-04-27,25.994,50.014
Product_a0,618,0,544,544,544,544,544,0,0,544,2022-04-28,23.622,39.839
Product_a0,598,544,544,544,544,0,0,544,544,544,2022-04-29,25.107,34.707
Product_a0,574,544,544,544,544,0,544,544,544,544,2022-04-30,23.216,37.267
Product_a0,572,544,544,544,0,544,544,544,544,544,2022-05-01,22.294,40.388
Product_a0,608,544,544,0,544,544,544,544,544,0,2022-05-02,19.544,34.849
Product_a0,594,544,0,544,544,544,544,544,0,0,2022-05-03,20.631,39.658
Product_a0,594,544,0,544,544,544,544,544,0,0,2022-05-04,21.663,36.523
Product_a0,594,544,0,544,544,544,544,544,0,0,2022-05-05,21.516,38.737
Product_a0,576,544,544,544,544,0,0,496,496,496,2022-05-06,23.333,38.917
Product_a0,602,544,544,544,544,0,544,544,544,544,2022-05-07,25.005,41.422
Product_a0,610,544,544,544,0,544,544,544,544,544,2022-05-08,24.35,35.991
Product_a0,628,544,544,0,528,528,528,528,528,0,2022-05-09,22.517,33.224
Product_a0,646,544,0,528,496,496,496,496,0,0,2022-05-10,22.934,27.198
Product_a0,646,544,0,528,496,496,496,496,0,0,2022-05-11,24.009,34.066
Product_a1,312,220,220,220,260,260,0,480,480,480,2022-01-26,12.837,35.814
Product_a1,326,220,220,260,260,0,480,480,480,480,2022-01-27,10.601,30.047
Product_a1,316,220,260,260,0,480,480,480,480,480,2022-01-28,12.715,21.402
Product_a1,354,260,260,0,480,480,480,480,480,0,2022-01-29,13.314,12.472
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-01-30,9.106,17.953
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-01-31,9.184,14.94
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-02-01,8.191,19.415
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-02-02,9.004,24.231
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-02-03,9.17,18.762
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-02-04,13.866,11.53
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-02-05,13.41,14.031
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-02-06,10.743,15.461
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-02-07,8.561,22.852
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-02-08,13.43,12.981
Product_a1,542,480,480,480,0,0,0,0,0,0,2022-02-09,8.872,23.941
Product_a1,522,480,480,480,0,0,480,480,480,480,2022-02-10,14.106,28.375
Product_a1,506,480,480,0,0,480,480,480,480,480,2022-02-11,12.867,19.141
Product_a1,500,480,0,0,480,480,480,480,480,0,2022-02-12,12.164,30.458
Product_a1,504,0,0,480,480,480,480,480,0,0,2022-02-14,15.194,37.759
Product_a1,0,0,512,480,480,480,480,0,0,0,2022-02-15,16.938,23.918
Product_a1,0,0,512,480,480,480,480,0,0,0,2022-02-16,12.674,13.081
Product_a1,512,480,480,480,480,0,0,0,400,400,2022-02-17,10.441,12.133
Product_a1,530,480,480,480,480,0,0,400,400,400,2022-02-18,12.209,19.342
Product_a1,498,480,480,480,0,0,400,400,400,400,2022-02-19,13.725,27.189
Product_a1,500,480,480,0,0,400,400,400,400,0,2022-02-20,10.45,20.374
Product_a1,494,480,0,0,400,400,400,400,0,0,2022-02-21,8.996,11.622
Product_a1,494,480,0,0,400,400,400,400,0,0,2022-02-22,14.539,15.874
Product_a1,494,480,0,0,400,400,400,400,0,0,2022-02-23,11.647,16.434
Product_a1,494,480,0,0,400,400,400,400,0,0,2022-02-24,10.903,12.605
Product_a1,452,400,400,400,0,0,400,400,400,400,2022-02-25,13.666,12.711
Product_a1,434,400,400,400,0,400,400,400,400,400,2022-02-26,14.058,20.792
Product_a1,424,400,400,0,400,400,400,400,400,0,2022-02-27,16.351,25.967
Product_a1,436,400,0,400,400,400,400,400,0,0,2022-02-28,12.184,21.086
Product_a1,420,0,400,400,400,400,400,0,0,400,2022-03-01,16.418,19.474
Product_a1,420,0,400,400,400,400,400,0,0,400,2022-03-02,15.54,26.719
Product_a1,424,400,400,400,400,0,0,400,400,400,2022-03-03,16.333,19.116
Product_a1,412,400,400,400,400,0,400,400,400,400,2022-03-04,15.472,24.229
Product_a1,420,400,400,400,0,400,400,400,400,400,2022-03-05,19.718,30.57
Product_a1,438,400,400,0,400,400,400,400,400,0,2022-03-06,14.542,13.35
Product_a1,416,400,0,400,400,400,400,400,0,0,2022-03-07,12.496,21.799
Product_a1,416,400,0,400,400,400,400,400,0,0,2022-03-08,15.332,28.03
Product_a1,416,400,0,400,400,400,400,400,0,0,2022-03-09,16.68,21.752
Product_a1,416,400,400,400,400,0,0,400,400,400,2022-03-10,15.81,36.528
Product_a1,412,400,400,400,400,0,400,400,400,400,2022-03-11,19.026,30.043
Product_a1,418,400,400,400,0,400,400,400,400,400,2022-03-12,19.509,42.867
Product_a1,432,400,400,0,420,420,420,420,420,0,2022-03-13,20.768,50.016
Product_a1,434,420,420,420,420,0,0,400,400,400,2022-03-14,26.572,38.872
Product_a1,312,220,220,220,260,260,0,480,480,480,2022-03-24,18.078,29.489
Product_a1,326,220,220,260,260,0,480,480,480,480,2022-03-25,18.934,30.314
Product_a1,316,220,260,260,0,480,480,480,480,480,2022-03-26,22.712,44.781
Product_a1,354,260,260,0,480,480,480,480,480,0,2022-03-27,22.077,37.06
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-03-28,19.345,22.696
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-03-29,19.265,26.679
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-03-30,20.488,29.027
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-03-31,24.598,43.148
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-04-01,19.238,32.251
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-04-03,18.526,31.698
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-04-04,17.396,37.588
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-04-05,21.542,29.185
Product_a1,324,260,0,0,0,0,0,0,0,0,2022-04-06,23.316,23.293
Product_a1,542,480,480,480,0,0,0,0,0,0,2022-04-07,22.207,24.059
Product_a1,522,480,480,480,0,0,480,480,480,480,2022-04-08,22.863,23.875
Product_a1,506,480,480,0,0,480,480,480,480,480,2022-04-09,23.055,31.031
Product_a1,500,480,0,0,480,480,480,480,480,0,2022-04-10,23.842,28.932
Product_a1,504,0,0,480,480,480,480,480,0,0,2022-04-12,24.047,46.975
Product_a1,0,0,512,480,480,480,480,0,0,0,2022-04-13,25.927,44.353
Product_a1,0,0,512,480,480,480,480,0,0,0,2022-04-14,21.625,37.158
Product_a1,512,480,480,480,480,0,0,0,400,400,2022-04-15,20.674,34.832
Product_a1,530,480,480,480,480,0,0,400,400,400,2022-04-16,22.08,25.897
Product_a1,498,480,480,480,0,0,400,400,400,400,2022-04-17,19.585,32.271
Product_a1,500,480,480,0,0,400,400,400,400,0,2022-04-18,20.388,26.116
Product_a1,494,480,0,0,400,400,400,400,0,0,2022-04-19,24.446,22.118
Product_a1,494,480,0,0,400,400,400,400,0,0,2022-04-20,22.119,22.479
Product_a1,494,480,0,0,400,400,400,400,0,0,2022-04-21,23.694,23.106
Product_a1,494,480,0,0,400,400,400,400,0,0,2022-04-22,20.91,42.03
Product_a1,452,400,400,400,0,0,400,400,400,400,2022-04-23,24.484,40.821
Product_a1,434,400,400,400,0,400,400,400,400,400,2022-04-24,21.632,39.841
Product_a1,424,400,400,0,400,400,400,400,400,0,2022-04-25,22.889,48.476
Product_a1,436,400,0,400,400,400,400,400,0,0,2022-04-26,27.596,46.713
Product_a1,420,0,400,400,400,400,400,0,0,400,2022-04-27,25.994,50.014
Product_a1,420,0,400,400,400,400,400,0,0,400,2022-04-28,23.622,39.839
Product_a1,424,400,400,400,400,0,0,400,400,400,2022-04-29,25.107,34.707
Product_a1,412,400,400,400,400,0,400,400,400,400,2022-04-30,23.216,37.267
Product_a1,420,400,400,400,0,400,400,400,400,400,2022-05-01,22.294,40.388
Product_a1,438,400,400,0,400,400,400,400,400,0,2022-05-02,19.544,34.849
Product_a1,416,400,0,400,400,400,400,400,0,0,2022-05-03,20.631,39.658
Product_a1,416,400,0,400,400,400,400,400,0,0,2022-05-04,21.663,36.523
Product_a1,416,400,0,400,400,400,400,400,0,0,2022-05-05,21.516,38.737
Product_a1,416,400,400,400,400,0,0,400,400,400,2022-05-06,23.333,38.917
Product_a1,412,400,400,400,400,0,400,400,400,400,2022-05-07,25.005,41.422
Product_a1,418,400,400,400,0,400,400,400,400,400,2022-05-08,24.35,35.991
Product_a1,432,400,400,0,420,420,420,420,420,0,2022-05-09,22.517,33.224
Product_a1,414,400,0,420,420,420,420,420,0,0,2022-05-10,22.934,27.198
Product_a1,414,400,0,420,420,420,420,420,0,0,2022-05-11,24.009,34.066
Product_a2,330,383,369,321,291,347,0,323,358,378,2022-01-26,12.837,35.814
Product_a2,409,373,337,286,0,0,362,391,401,236,2022-01-27,10.601,30.047
Product_a2,422,337,259,0,0,356,420,386,288,45,2022-01-28,12.715,21.402
Product_a2,428,254,0,0,359,419,386,291,196,285,2022-01-29,13.314,12.472
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-01-30,9.106,17.953
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-01-31,9.184,14.94
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-02-01,8.191,19.415
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-02-02,9.004,24.231
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-02-03,9.17,18.762
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-02-04,13.866,11.53
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-02-05,13.41,14.031
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-02-06,10.743,15.461
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-02-07,8.561,22.852
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-02-08,13.43,12.981
Product_a2,490,299,171,228,281,293,0,372,238,160,2022-02-09,8.872,23.941
Product_a2,420,189,208,279,0,0,175,286,255,242,2022-02-10,14.106,28.375
Product_a2,316,248,235,0,0,195,285,263,238,254,2022-02-11,12.867,19.141
Product_a2,327,289,0,0,232,323,282,204,304,223,2022-02-12,12.164,30.458
Product_a2,333,0,0,188,279,274,221,254,302,0,2022-02-14,15.194,37.759
Product_a2,0,0,290,289,257,219,247,289,0,197,2022-02-15,16.938,23.918
Product_a2,0,0,290,289,257,219,247,289,0,197,2022-02-16,12.674,13.081
Product_a2,290,289,257,219,247,289,0,197,58,92,2022-02-17,10.441,12.133
Product_a2,198,169,154,103,0,0,0,270,191,288,2022-02-18,12.209,19.342
Product_a2,278,153,100,0,0,0,273,199,289,226,2022-02-19,13.725,27.189
Product_a2,293,103,0,0,0,276,209,269,242,111,2022-02-20,10.45,20.374
Product_a2,244,0,0,0,256,230,268,246,0,0,2022-02-21,8.996,11.622
Product_a2,244,0,0,0,256,230,268,246,0,0,2022-02-22,14.539,15.874
Product_a2,244,0,0,0,256,230,268,246,0,0,2022-02-23,11.647,16.434
Product_a2,244,0,0,0,256,230,268,246,0,0,2022-02-24,10.903,12.605
Product_a2,359,230,254,241,0,0,135,71,127,215,2022-02-25,13.666,12.711
Product_a2,314,252,243,0,0,177,79,83,185,118,2022-02-26,14.058,20.792
Product_a2,297,260,0,0,185,87,137,142,138,161,2022-02-27,16.351,25.967
Product_a2,261,0,0,234,86,133,150,129,166,0,2022-02-28,12.184,21.086
Product_a2,0,0,270,89,119,176,151,163,0,212,2022-03-01,16.418,19.474
Product_a2,0,0,270,89,119,176,151,163,0,212,2022-03-02,15.54,26.719
Product_a2,270,89,119,176,151,163,0,212,240,43,2022-03-03,16.333,19.116
Product_a2,137,85,207,159,0,0,159,205,251,43,2022-03-04,15.472,24.229
Product_a2,122,199,159,0,0,158,206,248,118,107,2022-03-05,19.718,30.57
Product_a2,221,133,0,0,185,212,190,180,125,0,2022-03-06,14.542,13.35
Product_a2,158,0,0,103,132,193,257,160,0,0,2022-03-07,12.496,21.799
Product_a2,158,0,0,103,132,193,257,160,0,0,2022-03-08,15.332,28.03
Product_a2,158,0,0,103,132,193,257,160,0,0,2022-03-09,16.68,21.752
Product_a2,55,58,89,57,108,0,0,93,159,202,2022-03-10,15.81,36.528
Product_a2,83,86,56,128,0,0,129,233,265,191,2022-03-11,19.026,30.043
Product_a2,125,61,129,0,0,135,228,258,194,156,2022-03-12,19.509,42.867
Product_a2,91,153,0,0,269,181,272,185,143,211,2022-03-13,20.768,50.016
Product_a2,239,236,307,221,154,187,0,176,185,170,2022-03-14,26.572,38.872
Product_a2,330,383,369,321,291,347,0,323,358,378,2022-03-24,18.078,29.489
Product_a2,409,373,337,286,0,0,362,391,401,236,2022-03-25,18.934,30.314
Product_a2,422,337,259,0,0,356,420,386,288,45,2022-03-26,22.712,44.781
Product_a2,428,254,0,0,359,419,386,291,196,285,2022-03-27,22.077,37.06
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-03-28,19.345,22.696
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-03-29,19.265,26.679
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-03-30,20.488,29.027
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-03-31,24.598,43.148
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-04-01,19.238,32.251
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-04-03,18.526,31.698
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-04-04,17.396,37.588
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-04-05,21.542,29.185
Product_a2,363,0,0,0,0,0,0,352,414,0,2022-04-06,23.316,23.293
Product_a2,490,299,171,228,281,293,0,372,238,160,2022-04-07,22.207,24.059
Product_a2,420,189,208,279,0,0,175,286,255,242,2022-04-08,22.863,23.875
Product_a2,316,248,235,0,0,195,285,263,238,254,2022-04-09,23.055,31.031
Product_a2,327,289,0,0,232,323,282,204,304,223,2022-04-10,23.842,28.932
Product_a2,333,0,0,188,279,274,221,254,302,0,2022-04-12,24.047,46.975
Product_a2,0,0,290,289,257,219,247,289,0,197,2022-04-13,25.927,44.353
Product_a2,0,0,290,289,257,219,247,289,0,197,2022-04-14,21.625,37.158
Product_a2,290,289,257,219,247,289,0,197,58,92,2022-04-15,20.674,34.832
Product_a2,198,169,154,103,0,0,0,270,191,288,2022-04-16,22.08,25.897
Product_a2,278,153,100,0,0,0,273,199,289,226,2022-04-17,19.585,32.271
Product_a2,293,103,0,0,0,276,209,269,242,111,2022-04-18,20.388,26.116
Product_a2,244,0,0,0,256,230,268,246,0,0,2022-04-19,24.446,22.118
Product_a2,244,0,0,0,256,230,268,246,0,0,2022-04-20,22.119,22.479
Product_a2,244,0,0,0,256,230,268,246,0,0,2022-04-21,23.694,23.106
Product_a2,244,0,0,0,256,230,268,246,0,0,2022-04-22,20.91,42.03
Product_a2,359,230,254,241,0,0,135,71,127,215,2022-04-23,24.484,40.821
Product_a2,314,252,243,0,0,177,79,83,185,118,2022-04-24,21.632,39.841
Product_a2,297,260,0,0,185,87,137,142,138,161,2022-04-25,22.889,48.476
Product_a2,261,0,0,234,86,133,150,129,166,0,2022-04-26,27.596,46.713
Product_a2,0,0,270,89,119,176,151,163,0,212,2022-04-27,25.994,50.014
Product_a2,0,0,270,89,119,176,151,163,0,212,2022-04-28,23.622,39.839
Product_a2,270,89,119,176,151,163,0,212,240,43,2022-04-29,25.107,34.707
Product_a2,137,85,207,159,0,0,159,205,251,43,2022-04-30,23.216,37.267
Product_a2,122,199,159,0,0,158,206,248,118,107,2022-05-01,22.294,40.388
Product_a2,221,133,0,0,185,212,190,180,125,0,2022-05-02,19.544,34.849
Product_a2,158,0,0,103,132,193,257,160,0,0,2022-05-03,20.631,39.658
Product_a2,158,0,0,103,132,193,257,160,0,0,2022-05-04,21.663,36.523
Product_a2,158,0,0,103,132,193,257,160,0,0,2022-05-05,21.516,38.737
Product_a2,55,58,89,57,108,0,0,93,159,202,2022-05-06,23.333,38.917
Product_a2,83,86,56,128,0,0,129,233,265,191,2022-05-07,25.005,41.422
Product_a2,125,61,129,0,0,135,228,258,194,156,2022-05-08,24.35,35.991
Product_a2,91,153,0,0,269,181,272,185,143,211,2022-05-09,22.517,33.224
Product_a2,184,0,0,155,255,283,209,154,186,0,2022-05-10,22.934,27.198
Product_a2,184,0,0,155,255,283,209,154,186,0,2022-05-11,24.009,34.066
Product_a3,3,28,22,18,3,0,0,0,0,0,2022-01-26,12.837,35.814
Product_a3,29,22,18,3,0,0,0,0,0,0,2022-01-27,10.601,30.047
Product_a3,25,17,4,0,0,0,0,0,0,0,2022-01-28,12.715,21.402
Product_a3,21,4,0,0,0,0,0,0,0,0,2022-01-29,13.314,12.472
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-01-30,9.106,17.953
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-01-31,9.184,14.94
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-02-01,8.191,19.415
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-02-02,9.004,24.231
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-02-03,9.17,18.762
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-02-04,13.866,11.53
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-02-05,13.41,14.031
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-02-06,10.743,15.461
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-02-07,8.561,22.852
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-02-08,13.43,12.981
Product_a3,0,0,0,0,0,0,0,0,0,26,2022-02-09,8.872,23.941
Product_a3,0,0,0,0,0,0,0,0,1,26,2022-02-10,14.106,28.375
Product_a3,0,0,0,0,0,0,0,6,21,0,2022-02-11,12.867,19.141
Product_a3,0,0,0,0,0,0,14,13,0,0,2022-02-12,12.164,30.458
Product_a3,0,0,0,0,0,0,27,0,0,0,2022-02-14,15.194,37.759
Product_a3,0,0,0,0,1,26,27,41,0,46,2022-02-15,16.938,23.918
Product_a3,0,0,0,0,1,26,27,41,0,46,2022-02-16,12.674,13.081
Product_a3,0,0,1,26,27,41,0,46,34,44,2022-02-17,10.441,12.133
Product_a3,0,0,0,0,0,0,0,19,8,43,2022-02-18,12.209,19.342
Product_a3,0,0,0,0,0,0,20,7,50,40,2022-02-19,13.725,27.189
Product_a3,0,0,0,0,0,19,8,42,38,50,2022-02-20,10.45,20.374
Product_a3,0,0,0,0,19,8,41,35,0,0,2022-02-21,8.996,11.622
Product_a3,0,0,0,0,19,8,41,35,0,0,2022-02-22,14.539,15.874
Product_a3,0,0,0,0,19,8,41,35,0,0,2022-02-23,11.647,16.434
Product_a3,0,0,0,0,19,8,41,35,0,0,2022-02-24,10.903,12.605
Product_a3,18,9,41,35,0,0,54,40,63,48,2022-02-25,13.666,12.711
Product_a3,16,40,30,0,0,48,39,51,44,42,2022-02-26,14.058,20.792
Product_a3,25,41,0,0,50,37,56,38,48,0,2022-02-27,16.351,25.967
Product_a3,56,0,0,41,34,59,37,49,0,0,2022-02-28,12.184,21.086
Product_a3,0,0,43,40,57,39,41,7,0,25,2022-03-01,16.418,19.474
Product_a3,0,0,43,40,57,39,41,7,0,25,2022-03-02,15.54,26.719
Product_a3,43,40,57,39,41,7,0,25,22,23,2022-03-03,16.333,19.116
Product_a3,47,62,37,39,0,0,12,25,20,25,2022-03-04,15.472,24.229
Product_a3,60,47,39,0,0,12,25,20,25,42,2022-03-05,19.718,30.57
Product_a3,58,44,0,0,12,20,24,26,20,0,2022-03-06,14.542,13.35
Product_a3,41,0,0,14,10,36,24,33,0,0,2022-03-07,12.496,21.799
Product_a3,41,0,0,14,10,36,24,33,0,0,2022-03-08,15.332,28.03
Product_a3,41,0,0,14,10,36,24,33,0,0,2022-03-09,16.68,21.752
Product_a3,10,10,3,3,35,0,0,30,32,30,2022-03-10,15.81,36.528
Product_a3,11,4,7,29,0,0,33,34,29,19,2022-03-11,19.026,30.043
Product_a3,5,7,26,0,0,37,30,33,16,51,2022-03-12,19.509,42.867
Product_a3,9,21,0,0,42,25,40,27,39,40,2022-03-13,20.768,50.016
Product_a3,41,33,41,15,35,38,0,46,39,18,2022-03-14,26.572,38.872
Product_a3,3,28,22,18,3,0,0,0,0,0,2022-03-24,18.078,29.489
Product_a3,29,22,18,3,0,0,0,0,0,0,2022-03-25,18.934,30.314
Product_a3,25,17,4,0,0,0,0,0,0,0,2022-03-26,22.712,44.781
Product_a3,21,4,0,0,0,0,0,0,0,0,2022-03-27,22.077,37.06
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-03-28,19.345,22.696
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-03-29,19.265,26.679
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-03-30,20.488,29.027
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-03-31,24.598,43.148
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-04-01,19.238,32.251
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-04-03,18.526,31.698
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-04-04,17.396,37.588
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-04-05,21.542,29.185
Product_a3,9,0,0,0,0,0,0,0,0,0,2022-04-06,23.316,23.293
Product_a3,0,0,0,0,0,0,0,0,0,26,2022-04-07,22.207,24.059
Product_a3,0,0,0,0,0,0,0,0,1,26,2022-04-08,22.863,23.875
Product_a3,0,0,0,0,0,0,0,6,21,0,2022-04-09,23.055,31.031
Product_a3,0,0,0,0,0,0,14,13,0,0,2022-04-10,23.842,28.932
Product_a3,0,0,0,0,0,0,27,0,0,0,2022-04-12,24.047,46.975
Product_a3,0,0,0,0,1,26,27,41,0,46,2022-04-13,25.927,44.353
Product_a3,0,0,0,0,1,26,27,41,0,46,2022-04-14,21.625,37.158
Product_a3,0,0,1,26,27,41,0,46,34,44,2022-04-15,20.674,34.832
Product_a3,0,0,0,0,0,0,0,19,8,43,2022-04-16,22.08,25.897
Product_a3,0,0,0,0,0,0,20,7,50,40,2022-04-17,19.585,32.271
Product_a3,0,0,0,0,0,19,8,42,38,50,2022-04-18,20.388,26.116
Product_a3,0,0,0,0,19,8,41,35,0,0,2022-04-19,24.446,22.118
Product_a3,0,0,0,0,19,8,41,35,0,0,2022-04-20,22.119,22.479
Product_a3,0,0,0,0,19,8,41,35,0,0,2022-04-21,23.694,23.106
Product_a3,0,0,0,0,19,8,41,35,0,0,2022-04-22,20.91,42.03
Product_a3,18,9,41,35,0,0,54,40,63,48,2022-04-23,24.484,40.821
Product_a3,16,40,30,0,0,48,39,51,44,42,2022-04-24,21.632,39.841
Product_a3,25,41,0,0,50,37,56,38,48,0,2022-04-25,22.889,48.476
Product_a3,56,0,0,41,34,59,37,49,0,0,2022-04-26,27.596,46.713
Product_a3,0,0,43,40,57,39,41,7,0,25,2022-04-27,25.994,50.014
Product_a3,0,0,43,40,57,39,41,7,0,25,2022-04-28,23.622,39.839
Product_a3,43,40,57,39,41,7,0,25,22,23,2022-04-29,25.107,34.707
Product_a3,47,62,37,39,0,0,12,25,20,25,2022-04-30,23.216,37.267
Product_a3,60,47,39,0,0,12,25,20,25,42,2022-05-01,22.294,40.388
Product_a3,58,44,0,0,12,20,24,26,20,0,2022-05-02,19.544,34.849
Product_a3,41,0,0,14,10,36,24,33,0,0,2022-05-03,20.631,39.658
Product_a3,41,0,0,14,10,36,24,33,0,0,2022-05-04,21.663,36.523
Product_a3,41,0,0,14,10,36,24,33,0,0,2022-05-05,21.516,38.737
Product_a3,10,10,3,3,35,0,0,30,32,30,2022-05-06,23.333,38.917
Product_a3,11,4,7,29,0,0,33,34,29,19,2022-05-07,25.005,41.422
Product_a3,5,7,26,0,0,37,30,33,16,51,2022-05-08,24.35,35.991
Product_a3,9,21,0,0,42,25,40,27,39,40,2022-05-09,22.517,33.224
Product_a3,19,0,0,47,22,41,16,30,39,0,2022-05-10,22.934,27.198
Product_a3,19,0,0,47,22,41,16,30,39,0,2022-05-11,24.009,34.066
Product_a4,5,0,0,44,64,65,0,63,69,0,2022-01-26,12.837,35.814
Product_a4,1,0,43,64,0,0,66,63,60,9,2022-01-27,10.601,30.047
Product_a4,1,36,62,0,0,71,63,54,19,0,2022-01-28,12.715,21.402
Product_a4,37,65,0,0,68,63,54,19,0,0,2022-01-29,13.314,12.472
Product_a4,72,0,0,0,0,0,0,68,65,0,2022-01-30,9.106,17.953
Product_a4,72,0,0,0,0,0,0,68,65,0,2022-01-31,9.184,14.94
Product_a4,72,0,0,0,0,0,0,68,65,0,2022-02-01,8.191,19.415
Product_a4,72,0,0,0,0,0,0,68,65,0,2022-02-02,9.004,24.231
Product_a4,72,0,0,0,0,0,0,68,65,0,2022-02-03,9.17,18.762
Product_a4,72,0,0,0,0,0,0,68,65,0,2022-02-04,13.866,11.53
Product_a4,72,0,0,0,0,0,0,68,65,0,2022-02-05,13.41,14.031
